ticker,date,adj_close
F,2016-12-30,11.487500352505
F,2016-12-29,11.58220357058
F,2016-12-28,11.601144214195
F,2016-12-27,11.7337287195
F,2016-12-23,11.800020972152
F,2016-12-22,11.743199041307
F,2016-12-21,11.970486764688
F,2016-12-20,12.103071269993
F,2016-12-19,11.989427408303
F,2016-12-16,11.96101644288
F,2016-12-15,11.913664833842
F,2016-12-14,11.866313224805
F,2016-12-13,12.093600948185
F,2016-12-12,12.140952557223
F,2016-12-09,12.472413820485
F,2016-12-08,12.33982931518
F,2016-12-07,12.368240280603
F,2016-12-06,11.894724190227
F,2016-12-05,11.781080328537
F,2016-12-02,11.591673892387
F,2016-12-01,11.77161000673
F,2016-11-30,11.326504881777
F,2016-11-29,11.288623594547
F,2016-11-28,11.288623594547
F,2016-11-25,11.402267456237
F,2016-11-23,11.269682950932
F,2016-11-22,11.260212629125
F,2016-11-21,11.16550941105
F,2016-11-18,11.137098445627
F,2016-11-17,11.24127198551
F,2016-11-16,11.364386169007
F,2016-11-15,11.402267456237
F,2016-11-14,11.421208099852
F,2016-11-11,11.629555179617
F,2016-11-10,11.307564238162
F,2016-11-09,10.966632653092
F,2016-11-08,10.871929435017
F,2016-11-07,10.966632653092
F,2016-11-04,10.739344929712
F,2016-11-03,10.748815251519
F,2016-11-02,10.796166860557
F,2016-11-01,10.995043618514
F,2016-10-31,11.118157802012
F,2016-10-28,11.099217158397
F,2016-10-27,11.118157802012
F,2016-10-26,11.250742307317
F,2016-10-25,11.222331341895
F,2016-10-24,11.400018254808
F,2016-10-21,11.241035227464
F,2016-10-20,11.19427551354
F,2016-10-19,11.231683284679
F,2016-10-18,11.119459971261
F,2016-10-17,11.110108028476
F,2016-10-14,11.13816385683
F,2016-10-13,11.13816385683
F,2016-10-12,11.184923570755
F,2016-10-11,11.21297939911
F,2016-10-10,11.334554655313
F,2016-10-07,11.493537682657
F,2016-10-06,11.587057110506
F,2016-10-05,11.67122459557
F,2016-10-04,11.409370197593
F,2016-10-03,11.315850769744
F,2016-09-30,11.287794941389
F,2016-09-29,11.19427551354
F,2016-09-28,11.306498826959
F,2016-09-27,11.203627456325
F,2016-09-26,11.231683284679
F,2016-09-23,11.381314369238
F,2016-09-22,11.390666312023
F,2016-09-21,11.306498826959
F,2016-09-20,11.222331341895
F,2016-09-19,11.325202712529
F,2016-09-16,11.325202712529
F,2016-09-15,11.325202712529
F,2016-09-14,11.353258540883
F,2016-09-13,11.577705167721
F,2016-09-12,11.876967336838
F,2016-09-09,11.577705167721
F,2016-09-08,11.905023165193
F,2016-09-07,11.876967336838
F,2016-09-06,11.848911508484
F,2016-09-02,11.68992848114
F,2016-09-01,11.633816824431
F,2016-08-31,11.783447908989
F,2016-08-30,11.736688195065
F,2016-08-29,11.661872652785
F,2016-08-26,11.577705167721
F,2016-08-25,11.661872652785
F,2016-08-24,11.502889625442
F,2016-08-23,11.615112938861
F,2016-08-22,11.559001282151
F,2016-08-19,11.587057110506
F,2016-08-18,11.530945453797
F,2016-08-17,11.587057110506
F,2016-08-16,11.540297396582
F,2016-08-15,11.624464881646
F,2016-08-12,11.530945453797
F,2016-08-11,11.512241568227
F,2016-08-10,11.456129911517
F,2016-08-09,11.512241568227
F,2016-08-08,11.390666312023
F,2016-08-05,11.400018254808
F,2016-08-04,11.297146884174
F,2016-08-03,11.343906598098
F,2016-08-02,11.166219685185
F,2016-08-01,11.67122459557
F,2016-07-29,11.839559565699
F,2016-07-28,11.886319279623
F,2016-07-27,12.943088814318
F,2016-07-26,12.961792699888
F,2016-07-25,12.795260031367
F,2016-07-22,12.804511846285
F,2016-07-21,12.878526365628
F,2016-07-20,12.711993697107
F,2016-07-19,12.628727362846
F,2016-07-18,12.628727362846
F,2016-07-15,12.554712843503
F,2016-07-14,12.573216473339
F,2016-07-13,12.471446509243
F,2016-07-12,12.443691064489
F,2016-07-11,12.277158395968
F,2016-07-08,12.110625727447
F,2016-07-07,11.796064020241
F,2016-07-06,11.62953135172
F,2016-07-05,11.472250498117
F,2016-07-01,11.768308575487
F,2016-06-30,11.62953135172
F,2016-06-29,11.611027721884
F,2016-06-28,11.462998683199
F,2016-06-27,11.250206940089
F,2016-06-24,11.583272277131
F,2016-06-23,12.3974319899
F,2016-06-22,12.193892061708
F,2016-06-21,12.230899321379
F,2016-06-20,12.415935619736
F,2016-06-17,12.267906581051
F,2016-06-16,12.138381172201
F,2016-06-15,12.036611208105
F,2016-06-14,11.879330354501
F,2016-06-13,12.008855763351
F,2016-06-10,12.119877542365
F,2016-06-09,12.267906581051
F,2016-06-08,12.360424730229
F,2016-06-07,12.378928360065
F,2016-06-06,12.193892061708
F,2016-06-03,12.064366652858
F,2016-06-02,12.221647506461
F,2016-06-01,12.129129357283
F,2016-05-31,12.480698324161
F,2016-05-27,12.443691064489
F,2016-05-26,12.452942879407
