ticker,date,adj_close
CNP,2016-12-30,23.712705163108
CNP,2016-12-29,23.799318128396
CNP,2016-12-28,23.520231906914
CNP,2016-12-27,23.828189116825
CNP,2016-12-23,23.895554756493
CNP,2016-12-22,23.905178419302
CNP,2016-12-21,23.722328825918
CNP,2016-12-20,23.731952488728
CNP,2016-12-19,23.539479232534
CNP,2016-12-16,23.375876964769
CNP,2016-12-15,23.395124290388
CNP,2016-12-14,23.270016673862
CNP,2016-12-13,23.65496318625
CNP,2016-12-12,23.587597546582
CNP,2016-12-09,23.510608244104
CNP,2016-12-08,23.144909057336
CNP,2016-12-07,23.183403708575
CNP,2016-12-06,22.885070161474
CNP,2016-12-05,23.077543417668
CNP,2016-12-02,23.193027371384
CNP,2016-12-01,22.904317487093
CNP,2016-11-30,22.962059463951
CNP,2016-11-29,23.183403708575
CNP,2016-11-28,23.260393011052
CNP,2016-11-25,23.048672429239
CNP,2016-11-23,22.721467893709
CNP,2016-11-22,22.731091556518
CNP,2016-11-21,22.634854928421
CNP,2016-11-18,22.461628997847
CNP,2016-11-17,22.34614504413
CNP,2016-11-16,22.34614504413
CNP,2016-11-15,22.394263358179
CNP,2016-11-14,22.095929811078
CNP,2016-11-11,21.812801174541
CNP,2016-11-10,22.003139753726
CNP,2016-11-09,22.088792114359
CNP,2016-11-08,22.555121633361
CNP,2016-11-07,22.478986201687
CNP,2016-11-04,21.8223181035
CNP,2016-11-03,21.451157874091
CNP,2016-11-02,21.041929928844
CNP,2016-11-01,21.413090158254
CNP,2016-10-31,21.69859802703
CNP,2016-10-28,21.441640945131
CNP,2016-10-27,21.479708660968
CNP,2016-10-26,21.565361021601
CNP,2016-10-25,21.574877950561
CNP,2016-10-24,21.46067480305
CNP,2016-10-21,21.622462595357
CNP,2016-10-20,21.565361021601
CNP,2016-10-19,21.536810234724
CNP,2016-10-18,21.422607087213
CNP,2016-10-17,21.346471655539
CNP,2016-10-14,21.289370081784
CNP,2016-10-13,21.260819294906
CNP,2016-10-12,21.013379141966
CNP,2016-10-11,20.784972846945
CNP,2016-10-10,21.108548431559
CNP,2016-10-07,20.8420744207
CNP,2016-10-06,21.222751579069
CNP,2016-10-05,21.270336223865
CNP,2016-10-04,21.279853152825
CNP,2016-10-03,21.793767316623
CNP,2016-09-30,22.107825972277
CNP,2016-09-29,22.44091848585
CNP,2016-09-28,22.954832649648
CNP,2016-09-27,22.726426354627
CNP,2016-09-26,23.088069655077
CNP,2016-09-23,23.021451152363
CNP,2016-09-22,22.945315720689
CNP,2016-09-21,22.859663360056
CNP,2016-09-20,22.336232267298
CNP,2016-09-19,22.174444474992
CNP,2016-09-16,21.936521251011
CNP,2016-09-15,21.555844092642
CNP,2016-09-14,21.346471655539
CNP,2016-09-13,21.355988584498
CNP,2016-09-12,21.841351961419
CNP,2016-09-09,21.517776376805
CNP,2016-09-08,22.498020059605
CNP,2016-09-07,22.164927546032
CNP,2016-09-06,21.69859802703
CNP,2016-09-02,21.536810234724
CNP,2016-09-01,21.355988584498
CNP,2016-08-31,21.384539371376
CNP,2016-08-30,21.384539371376
CNP,2016-08-29,21.574877950561
CNP,2016-08-26,21.241785436988
CNP,2016-08-25,21.612945666397
CNP,2016-08-24,21.660530311194
CNP,2016-08-23,21.746182671827
CNP,2016-08-22,21.83183503246
CNP,2016-08-19,21.727148813908
CNP,2016-08-18,21.717631884949
CNP,2016-08-17,21.498742518887
CNP,2016-08-16,21.060963786762
CNP,2016-08-15,21.365505513458
CNP,2016-08-12,21.479708660968
CNP,2016-08-11,21.359736572291
CNP,2016-08-10,21.322098269961
CNP,2016-08-09,21.359736572291
CNP,2016-08-08,21.369146147874
CNP,2016-08-05,21.331507845544
CNP,2016-08-04,22.206598374717
CNP,2016-08-03,22.112502618892
CNP,2016-08-02,22.084273892144
CNP,2016-08-01,22.272465403795
CNP,2016-07-29,22.507704793357
CNP,2016-07-28,22.36656115962
CNP,2016-07-27,22.488885642192
CNP,2016-07-26,22.884087816658
CNP,2016-07-25,23.062869752725
CNP,2016-07-22,23.23224211321
CNP,2016-07-21,22.808811211997
CNP,2016-07-20,22.695896305007
CNP,2016-07-19,22.507704793357
CNP,2016-07-18,22.535933520105
CNP,2016-07-15,22.639438851512
CNP,2016-07-14,22.263055828212
CNP,2016-07-13,22.526523944522
CNP,2016-07-12,22.300694130542
CNP,2016-07-11,22.40419946195
CNP,2016-07-08,22.488885642192
CNP,2016-07-07,22.131321770057
CNP,2016-07-06,22.63002927593
CNP,2016-07-05,22.63002927593
CNP,2016-07-01,22.63002927593
CNP,2016-06-30,22.582981398017
CNP,2016-06-29,22.582981398017
CNP,2016-06-28,22.225417525882
CNP,2016-06-27,21.801986624669
CNP,2016-06-24,21.961949409572
CNP,2016-06-23,22.103093043309
CNP,2016-06-22,21.867853653747
CNP,2016-06-21,22.112502618892
CNP,2016-06-20,21.849034502582
CNP,2016-06-17,21.736119595592
CNP,2016-06-16,21.679662142097
CNP,2016-06-15,21.594975961854
CNP,2016-06-14,21.707890868844
CNP,2016-06-13,21.613795113019
CNP,2016-06-10,21.773757897922
CNP,2016-06-09,22.008997287484
CNP,2016-06-08,21.886672804912
CNP,2016-06-07,21.745529171174
CNP,2016-06-06,21.707890868844
CNP,2016-06-03,21.557337659524
CNP,2016-06-02,21.265640816466
CNP,2016-06-01,21.256231240884
CNP,2016-05-31,21.199773787389
CNP,2016-05-27,21.180954636224
CNP,2016-05-26,21.030401426904
CNP,2016-05-25,20.813981188506
CNP,2016-05-24,20.729295008263
CNP,2016-05-23,20.682247130351
CNP,2016-05-20,20.766933310593
CNP,2016-05-19,20.597560950108
CNP,2016-05-18,20.258816229138
CNP,2016-05-17,20.701066281516
CNP,2016-05-16,20.926896095496
CNP,2016-05-13,20.701066281516
CNP,2016-05-12,20.804571612923
CNP,2016-05-11,20.472051914628
CNP,2016-05-10,20.555763167346
CNP,2016-05-09,20.165110654663
CNP,2016-05-06,20.118604403153
CNP,2016-05-05,20.137206903757
CNP,2016-05-04,20.165110654663
CNP,2016-05-03,19.941880647416
