ticker,date,adj_close
WMT,2016-01-06,60.5225801049
WMT,2016-01-05,59.922592292688
WMT,2016-01-04,58.532144346926
WMT,2015-12-31,58.379766489856
WMT,2015-12-30,58.741663900397
WMT,2015-12-29,58.674998587929
WMT,2015-12-28,57.855967606179
WMT,2015-12-24,57.932156534714
WMT,2015-12-23,58.179770552452
WMT,2015-12-22,57.655971668775
WMT,2015-12-21,56.713133678156
WMT,2015-12-18,56.046480553475
WMT,2015-12-17,56.170287562344
WMT,2015-12-16,57.42740488317
WMT,2015-12-15,56.798846222757
WMT,2015-12-14,57.513117427772
WMT,2015-12-11,56.532184972885
WMT,2015-12-10,56.722657294222
WMT,2015-12-09,56.313141803347
WMT,2015-12-08,56.770275374557
WMT,2015-12-07,57.617877204507
WMT,2015-12-04,56.817893454891
WMT,2015-12-03,56.227429258746
WMT,2015-12-02,55.570299750132
WMT,2015-12-01,55.711964348408
WMT,2015-11-30,55.570299750132
WMT,2015-11-27,56.56195193806
WMT,2015-11-25,56.892502667369
WMT,2015-11-24,56.590284857715
WMT,2015-11-23,56.911391280472
WMT,2015-11-20,56.73194945599
WMT,2015-11-19,57.326940768746
WMT,2015-11-18,57.544159819435
WMT,2015-11-17,56.590284857715
WMT,2015-11-16,54.654202014619
WMT,2015-11-13,53.284777564624
WMT,2015-11-12,53.785325811863
WMT,2015-11-11,54.38031712462
WMT,2015-11-10,55.419190845305
WMT,2015-11-09,55.239749020823
WMT,2015-11-06,55.513633910822
WMT,2015-11-05,55.353080699443
WMT,2015-11-04,55.126417342203
WMT,2015-11-03,54.880865371859
WMT,2015-11-02,54.408650044275
WMT,2015-10-30,54.059210701862
WMT,2015-10-29,54.739200773584
WMT,2015-10-28,54.43698296393
WMT,2015-10-27,54.285874059103
WMT,2015-10-26,54.795866612894
WMT,2015-10-23,55.060307196341
WMT,2015-10-22,55.626965589442
WMT,2015-10-21,55.381413619098
WMT,2015-10-20,55.485300991167
WMT,2015-10-19,55.579744056684
WMT,2015-10-16,55.617521282891
WMT,2015-10-15,56.033070771165
WMT,2015-10-14,56.694172229783
WMT,2015-10-13,63.021857619414
WMT,2015-10-12,63.210743750448
WMT,2015-10-09,62.984080393207
WMT,2015-10-08,63.163522217689
WMT,2015-10-07,62.672418277002
WMT,2015-10-06,62.030205431487
WMT,2015-10-05,62.209647255969
WMT,2015-10-02,61.369103972869
WMT,2015-10-01,60.698558207699
WMT,2015-09-30,61.236883681145
WMT,2015-09-29,60.235787186666
WMT,2015-09-28,60.122455508046
WMT,2015-09-25,60.235787186666
WMT,2015-09-24,60.283008719425
WMT,2015-09-23,60.179121347356
WMT,2015-09-22,60.056345362184
WMT,2015-09-21,60.179121347356
WMT,2015-09-18,59.820237698392
WMT,2015-09-17,60.887444338733
WMT,2015-09-16,61.09521908287
WMT,2015-09-15,60.745779740457
WMT,2015-09-14,60.708002514251
WMT,2015-09-11,61.057441856663
WMT,2015-09-10,60.556893609424
WMT,2015-09-09,61.501324264592
WMT,2015-09-08,62.691306890105
WMT,2015-09-04,60.339674558735
WMT,2015-09-03,61.255772294248
WMT,2015-09-02,60.859111419078
WMT,2015-09-01,60.273564412873
WMT,2015-08-31,61.132996309076
WMT,2015-08-28,61.331326746662
WMT,2015-08-27,62.407977693554
WMT,2015-08-26,61.227439374593
WMT,2015-08-25,59.593574341151
WMT,2015-08-24,60.396340398045
WMT,2015-08-21,62.842415794932
WMT,2015-08-20,64.627389733201
WMT,2015-08-19,64.759610024925
WMT,2015-08-18,65.619041921128
WMT,2015-08-17,67.914008413188
WMT,2015-08-14,68.357890821118
WMT,2015-08-13,68.102894544222
WMT,2015-08-12,68.546776952152
WMT,2015-08-11,67.932897026292
WMT,2015-08-10,67.507903231466
WMT,2015-08-07,67.290684180777
WMT,2015-08-06,68.745107389737
WMT,2015-08-05,69.425097461459
WMT,2015-08-04,67.783287724194
WMT,2015-08-03,67.717615334704
WMT,2015-07-31,67.529979936159
WMT,2015-07-30,67.698851794849
WMT,2015-07-29,67.76452418434
WMT,2015-07-28,67.642561175286
WMT,2015-07-27,66.967073740526
WMT,2015-07-24,67.15470913907
WMT,2015-07-23,68.027213742302
WMT,2015-07-22,68.637028787572
WMT,2015-07-21,68.242994450628
WMT,2015-07-20,68.580738168008
WMT,2015-07-17,68.852809495898
WMT,2015-07-16,69.265607372696
WMT,2015-07-15,69.096735514006
WMT,2015-07-14,69.228080292987
WMT,2015-07-13,69.312516222332
WMT,2015-07-10,68.599501707863
WMT,2015-07-09,68.280521530337
WMT,2015-07-08,68.5432110883
WMT,2015-07-07,69.228080292987
WMT,2015-07-06,68.045977282157
WMT,2015-07-02,67.417398697033
WMT,2015-07-01,67.436162236887
WMT,2015-06-30,66.544894093801
WMT,2015-06-29,67.004600820235
WMT,2015-06-26,67.66132471514
WMT,2015-06-25,67.417398697033
WMT,2015-06-24,67.905250733248
WMT,2015-06-23,68.083504361866
WMT,2015-06-22,68.289903300264
WMT,2015-06-19,68.242994450628
WMT,2015-06-18,68.468156928882
WMT,2015-06-17,68.233612680701
WMT,2015-06-16,67.877105423467
WMT,2015-06-15,67.483071086523
WMT,2015-06-12,67.952159582884
WMT,2015-06-11,68.430629849173
WMT,2015-06-10,68.421248079246
WMT,2015-06-09,67.989686662593
WMT,2015-06-08,68.121031441574
WMT,2015-06-05,68.5432110883
WMT,2015-06-04,69.565824010367
WMT,2015-06-03,70.260074984982
WMT,2015-06-02,69.922331267601
WMT,2015-06-01,70.109966666146
WMT,2015-05-29,69.678405249494
WMT,2015-05-28,70.213166135345
WMT,2015-05-27,70.541528082798
WMT,2015-05-26,70.269456754909
WMT,2015-05-22,71.170106667922
WMT,2015-05-21,71.404650916103
WMT,2015-05-20,71.207633747631
WMT,2015-05-19,71.704867553774
WMT,2015-05-18,74.979105258375
WMT,2015-05-15,74.341144903324
WMT,2015-05-14,73.853292867108
WMT,2015-05-13,73.327913751184
WMT,2015-05-12,74.078455345362
WMT,2015-05-11,73.27162313162
WMT,2015-05-08,73.675039238491
WMT,2015-05-07,73.20595074213
WMT,2015-05-06,72.849443484895
WMT,2015-05-05,72.840120546134
WMT,2015-05-04,73.819029116125
WMT,2015-05-01,73.278298667939
WMT,2015-04-30,72.765537036039
WMT,2015-04-29,72.607047077088
WMT,2015-04-28,73.744445606031
WMT,2015-04-27,73.9961649526
WMT,2015-04-24,74.434343074406
WMT,2015-04-23,73.819029116125
WMT,2015-04-22,73.119808708988
WMT,2015-04-21,72.746891158515
WMT,2015-04-20,72.849443484895
WMT,2015-04-17,72.607047077088
WMT,2015-04-16,73.874966748696
WMT,2015-04-15,74.341113686787
WMT,2015-04-14,74.723354176022
WMT,2015-04-13,74.853875318688
WMT,2015-04-10,75.189501114113
WMT,2015-04-09,75.366636950588
WMT,2015-04-08,75.543772787063
WMT,2015-04-07,75.049657032686
WMT,2015-04-06,75.506481032015
WMT,2015-04-02,75.264084624208
WMT,2015-04-01,75.245438746684
WMT,2015-03-31,76.681171316005
WMT,2015-03-30,76.942213601336
WMT,2015-03-27,75.842106827441
WMT,2015-03-26,76.34554552058
WMT,2015-03-25,75.814138011156
WMT,2015-03-24,77.427006416951
WMT,2015-03-23,77.669402824759
WMT,2015-03-20,77.604142253426
WMT,2015-03-19,76.000596786392
WMT,2015-03-18,76.942213601336
WMT,2015-03-17,77.026120050193
WMT,2015-03-16,77.650756947235
WMT,2015-03-13,76.354868459341
WMT,2015-03-12,76.354868459341
WMT,2015-03-11,75.226792869161
WMT,2015-03-10,76.051526124316
WMT,2015-03-09,76.802126053166
WMT,2015-03-06,76.533392745306
WMT,2015-03-05,77.441525992557
WMT,2015-03-04,76.524126079518
WMT,2015-03-03,77.256192676791
WMT,2015-03-02,77.802925958299
WMT,2015-02-27,77.775125960934
WMT,2015-02-26,77.654659305687
WMT,2015-02-25,77.441525992557
WMT,2015-02-24,78.368192571383
WMT,2015-02-23,78.395992568748
WMT,2015-02-20,78.1179925951
WMT,2015-02-19,77.395192663615
WMT,2015-02-18,79.962059086966
WMT,2015-02-17,79.656259115953
WMT,2015-02-13,79.517259129129
WMT,2015-02-12,79.591392455435
WMT,2015-02-11,80.008392415907
WMT,2015-02-10,80.888725665792
WMT,2015-02-09,79.609925787011
WMT,2015-02-06,80.925792328945
WMT,2015-02-05,80.879459000004
WMT,2015-02-04,80.295659055343
WMT,2015-02-03,79.869392429083
WMT,2015-02-02,79.424592471246
WMT,2015-01-30,78.748125868702
WMT,2015-01-29,81.287192294688
WMT,2015-01-28,80.453192373744
WMT,2015-01-27,81.111125644711
WMT,2015-01-26,82.13045888142
WMT,2015-01-23,82.019258891961
WMT,2015-01-22,81.824658910407
WMT,2015-01-21,80.286392389555
WMT,2015-01-20,80.332725718496
WMT,2015-01-16,80.406859044802
WMT,2015-01-15,80.972125657887
WMT,2015-01-14,80.25859239219
WMT,2015-01-13,82.760592155023
WMT,2015-01-12,83.41852542599
WMT,2015-01-09,82.797658818176
WMT,2015-01-08,83.835525386462
WMT,2015-01-07,82.102658884056
WMT,2015-01-06,79.980592418542
WMT,2015-01-05,79.368992476516
WMT,2015-01-02,79.600659121223
WMT,2014-12-31,79.582125789647
WMT,2014-12-30,80.425392376379
WMT,2014-12-29,80.286392389555
WMT,2014-12-26,80.536592365838
WMT,2014-12-24,80.091792408001
WMT,2014-12-23,80.304925721132
WMT,2014-12-22,80.04545907906
WMT,2014-12-19,78.914925852891
WMT,2014-12-18,79.637725784376
WMT,2014-12-17,78.053125934582
WMT,2014-12-16,76.876259379472
WMT,2014-12-15,77.784392626723
WMT,2014-12-12,77.663925971475
WMT,2014-12-11,77.682459303052
WMT,2014-12-10,76.894792711049
WMT,2014-12-09,77.432259326768
WMT,2014-12-08,78.053125934582
WMT,2014-12-05,77.951192610911
WMT,2014-12-04,78.544259221361
WMT,2014-12-03,78.711059205549
WMT,2014-12-02,79.614089386086
WMT,2014-12-01,79.448226699865
WMT,2014-11-28,80.664553065486
WMT,2014-11-26,78.305617083676
WMT,2014-11-25,78.277973302639
WMT,2014-11-24,78.692630018192
WMT,2014-11-21,78.001535492271
WMT,2014-11-20,77.937033336518
WMT,2014-11-19,78.314831677355
WMT,2014-11-18,77.209080435881
WMT,2014-11-17,77.006359374945
WMT,2014-11-14,76.444269160529
WMT,2014-11-13,76.425839973171
WMT,2014-11-12,72.979581937246
WMT,2014-11-11,72.804504657346
WMT,2014-11-10,73.20073218554
WMT,2014-11-07,72.583354409051
WMT,2014-11-06,71.698753415872
WMT,2014-11-05,71.597392885404
WMT,2014-11-04,71.19195076353
WMT,2014-11-03,70.288920582994
WMT,2014-10-31,70.279705989315
WMT,2014-10-30,70.445568675536
WMT,2014-10-29,70.390281113462
WMT,2014-10-28,70.353422738746
WMT,2014-10-27,70.574572987041
WMT,2014-10-24,70.381066519783
WMT,2014-10-23,70.261276801957
WMT,2014-10-22,70.05855574102
WMT,2014-10-21,70.049341147341
WMT,2014-10-20,69.238456903594
WMT,2014-10-17,68.280139160983
WMT,2014-10-16,68.022130537973
WMT,2014-10-15,69.293744465667
WMT,2014-10-14,71.855401508414
WMT,2014-10-13,71.468388573899
WMT,2014-10-10,72.141053912462
WMT,2014-10-09,71.744826384267
WMT,2014-10-08,72.094980944067
WMT,2014-10-07,71.228809138246
WMT,2014-10-06,71.274882106641
WMT,2014-10-03,71.247238325604
WMT,2014-10-02,70.242847614599
WMT,2014-10-01,70.14148708413
WMT,2014-09-30,70.463997862894
WMT,2014-09-29,70.104628709415
WMT,2014-09-26,70.482427050251
WMT,2014-09-25,70.14148708413
WMT,2014-09-24,71.026088077309
WMT,2014-09-23,69.662328212825
WMT,2014-09-22,70.31656436403
WMT,2014-09-19,70.804937829014
WMT,2014-09-18,70.23363302092
WMT,2014-09-17,70.252062208278
WMT,2014-09-16,70.325778957709
WMT,2014-09-15,69.855834680083
WMT,2014-09-12,69.818976305367
WMT,2014-09-11,70.123057896773
WMT,2014-09-10,70.500856237609
WMT,2014-09-09,70.712791892225
WMT,2014-09-08,70.519285424967
WMT,2014-09-05,71.422315605504
WMT,2014-09-04,70.546929206004
WMT,2014-09-03,70.040126553662
WMT,2014-09-02,69.800547118009
WMT,2014-08-29,69.570182276036
WMT,2014-08-28,69.938766023194
WMT,2014-08-27,69.892693054799
WMT,2014-08-26,69.588611463394
WMT,2014-08-25,69.745259555936
WMT,2014-08-22,69.782117930652
WMT,2014-08-21,69.616255244431
WMT,2014-08-20,69.072594217373
WMT,2014-08-19,68.998877467941
WMT,2014-08-18,68.639508314462
WMT,2014-08-15,68.095847287405
WMT,2014-08-14,68.547362377673
WMT,2014-08-13,68.215637005231
WMT,2014-08-12,68.390714285131
WMT,2014-08-11,68.519718596636
WMT,2014-08-08,68.805371000683
WMT,2014-08-07,68.141920255799
WMT,2014-08-06,68.372285097773
WMT,2014-08-05,67.145465841868
WMT,2014-08-04,67.328573193495
WMT,2014-08-01,67.328573193495
WMT,2014-07-31,67.365194663821
WMT,2014-07-30,68.463838773587
WMT,2014-07-29,69.068093033958
WMT,2014-07-28,69.315287958655
WMT,2014-07-25,69.553327515771
WMT,2014-07-24,69.901231483864
WMT,2014-07-23,70.487175009073
WMT,2014-07-22,70.166737143724
WMT,2014-07-21,70.285756922282
WMT,2014-07-18,70.578728684886
WMT,2014-07-17,70.13927104098
WMT,2014-07-16,70.368155230515
WMT,2014-07-15,70.349844495352
WMT,2014-07-14,70.084338835492
WMT,2014-07-11,70.331533760189
WMT,2014-07-10,70.551262582142
WMT,2014-07-09,70.688593095863
WMT,2014-07-08,70.175892511306
WMT,2014-07-07,69.644881191585
WMT,2014-07-03,69.351909428981
WMT,2014-07-02,69.232889650423
WMT,2014-07-01,68.921607152656
WMT,2014-06-30,68.729344433447
WMT,2014-06-27,68.976539358144
WMT,2014-06-26,68.582858552145
WMT,2014-06-25,69.232889650423
WMT,2014-06-24,69.553327515771
WMT,2014-06-23,69.388530899307
WMT,2014-06-20,69.287821855911
WMT,2014-06-19,69.461773839958
WMT,2014-06-18,69.306132591074
WMT,2014-06-17,68.656101492796
WMT,2014-06-16,68.976539358144
WMT,2014-06-13,68.921607152656
WMT,2014-06-12,69.333598693818
WMT,2014-06-11,69.727279499818
WMT,2014-06-10,70.148426408561
WMT,2014-06-09,70.505485744235
WMT,2014-06-06,70.688593095863
WMT,2014-06-05,70.789302139258
WMT,2014-06-04,70.615350155212
WMT,2014-06-03,70.230824716794
WMT,2014-06-02,70.276601554701
WMT,2014-05-30,70.285756922282
WMT,2014-05-29,69.562482883353
WMT,2014-05-28,69.150491342191
WMT,2014-05-27,69.205423547679
WMT,2014-05-23,69.223734282842
WMT,2014-05-22,69.022316196051
WMT,2014-05-21,69.269511120749
WMT,2014-05-20,69.296977223493
WMT,2014-05-19,70.13927104098
WMT,2014-05-16,70.505485744235
WMT,2014-05-15,70.34068912777
WMT,2014-05-14,72.089364335815
WMT,2014-05-13,72.45557903907
WMT,2014-05-12,72.464734406651
WMT,2014-05-09,72.510511244558
WMT,2014-05-08,72.043587497908
WMT,2014-05-07,71.375245664467
WMT,2014-05-06,70.983973920003
WMT,2014-05-05,71.539033836568
WMT,2014-05-02,71.994000981293
WMT,2014-05-01,72.521762869174
WMT,2014-04-30,72.530862212068
WMT,2014-04-29,72.49446484049
WMT,2014-04-28,72.576358926541
WMT,2014-04-25,71.539033836568
WMT,2014-04-24,71.256954206838
WMT,2014-04-23,71.011271948687
WMT,2014-04-22,70.574503489751
WMT,2014-04-21,70.610900861329
WMT,2014-04-17,70.665496918696
WMT,2014-04-16,70.265125831338
WMT,2014-04-15,69.955748172925
WMT,2014-04-14,70.41071531765
WMT,2014-04-11,69.609973142934
WMT,2014-04-10,69.964847515819
WMT,2014-04-09,70.947576548425
WMT,2014-04-08,71.13866274921
WMT,2014-04-07,70.347019917388
WMT,2014-04-04,70.347019917388
WMT,2014-04-03,70.483510060806
WMT,2014-04-02,70.22872845976
WMT,2014-04-01,69.855655401085
WMT,2014-03-31,69.546277742672
WMT,2014-03-28,69.164105341103
WMT,2014-03-27,69.282396798732
WMT,2014-03-26,69.364290884782
WMT,2014-03-25,69.94664883003
WMT,2014-03-24,69.846556058191
WMT,2014-03-21,69.245999427154
WMT,2014-03-20,68.590846738749
WMT,2014-03-19,67.680912449299
WMT,2014-03-18,68.035786822185
WMT,2014-03-17,67.953892736134
WMT,2014-03-14,67.589919020354
WMT,2014-03-13,68.181376308497
WMT,2014-03-12,68.727336882167
WMT,2014-03-11,68.172276965602
WMT,2014-03-10,67.726409163772
WMT,2014-03-07,67.862899307189
WMT,2014-03-06,67.700158541465
WMT,2014-03-05,67.627829312254
WMT,2014-03-04,67.926187382749
WMT,2014-03-03,67.01303086396
WMT,2014-02-28,67.53741777574
WMT,2014-02-27,67.410841624621
WMT,2014-02-26,67.609747004951
WMT,2014-02-25,66.316862032805
WMT,2014-02-24,66.316862032805
WMT,2014-02-21,66.108915498823
WMT,2014-02-20,66.470561644878
WMT,2014-02-19,67.673035080511
WMT,2014-02-18,68.107010455776
WMT,2014-02-14,68.522903523739
WMT,2014-02-13,68.13413391673
WMT,2014-02-12,67.772487770676
WMT,2014-02-11,67.627829312254
WMT,2014-02-10,66.687549332511
WMT,2014-02-07,66.67850817886
WMT,2014-02-06,65.837680889282
WMT,2014-02-05,65.882886657539
WMT,2014-02-04,65.75631050642
WMT,2014-02-03,65.69302243086
WMT,2014-01-31,67.519335468437
WMT,2014-01-30,67.582623543997
WMT,2014-01-29,66.994948556658
WMT,2014-01-28,67.510294314786
WMT,2014-01-27,67.040154324915
WMT,2014-01-24,67.284265473502
WMT,2014-01-23,67.772487770676
WMT,2014-01-22,68.125092763079
WMT,2014-01-21,68.568109291996
WMT,2014-01-17,68.884549669794
WMT,2014-01-16,69.399895427922
WMT,2014-01-15,70.213599256546
WMT,2014-01-14,70.484833866087
WMT,2014-01-13,70.059899644472
WMT,2014-01-10,70.557163095298
WMT,2014-01-09,70.602368863555
WMT,2014-01-08,70.367298868619
WMT,2014-01-07,70.927850395004
WMT,2014-01-06,70.710862707371
WMT,2014-01-03,71.108673468031
WMT,2014-01-02,71.343743462967
