ticker,date,adj_close
GE,2016-12-30,30.782800964026
GE,2016-12-29,30.889956283838
GE,2016-12-28,30.880214891127
GE,2016-12-27,31.07504274533
GE,2016-12-23,31.05555995991
GE,2016-12-22,30.997111603649
GE,2016-12-21,31.064790886626
GE,2016-12-20,31.180812514588
GE,2016-12-19,30.861753037694
GE,2016-12-16,30.697389064749
GE,2016-12-15,30.223634083907
GE,2016-12-14,30.45567733983
GE,2016-12-13,30.687720595752
GE,2016-12-12,30.803742223714
GE,2016-12-09,30.726394471739
GE,2016-12-08,30.48468274682
GE,2016-12-07,30.552362029798
GE,2016-12-06,30.136617862936
GE,2016-12-05,30.078607048956
GE,2016-12-02,30.300981835882
GE,2016-12-01,30.349324180865
GE,2016-11-30,29.740210634069
GE,2016-11-29,30.020596234975
GE,2016-11-28,30.213965614911
GE,2016-11-25,30.397666525849
GE,2016-11-23,30.300981835882
GE,2016-11-22,30.146286331933
GE,2016-11-21,29.846563793033
GE,2016-11-18,29.653194413098
GE,2016-11-17,29.769216041059
GE,2016-11-16,29.720873696075
GE,2016-11-15,29.730542165072
GE,2016-11-14,29.498498909149
GE,2016-11-11,29.691868289085
GE,2016-11-10,29.401814219182
GE,2016-11-09,28.647673637434
GE,2016-11-08,28.444635788501
GE,2016-11-07,28.338282629537
GE,2016-11-04,27.497125826818
GE,2016-11-03,27.342430322869
GE,2016-11-02,27.545468171802
GE,2016-11-01,27.922538462676
GE,2016-10-31,28.135244780605
GE,2016-10-28,28.251266408566
GE,2016-10-27,27.680826737756
GE,2016-10-26,27.912869993679
GE,2016-10-25,27.70016367575
GE,2016-10-24,27.961212338663
GE,2016-10-21,28.019223152643
GE,2016-10-20,28.106239373614
GE,2016-10-19,28.096570904618
GE,2016-10-18,28.019223152643
GE,2016-10-17,27.893533055685
GE,2016-10-14,27.932206931673
GE,2016-10-13,27.816185303711
GE,2016-10-12,27.941875400669
GE,2016-10-11,27.961212338663
GE,2016-10-10,27.903201524682
GE,2016-10-07,28.115907842611
GE,2016-10-06,28.29960875355
GE,2016-10-05,28.521983540476
GE,2016-10-04,28.521983540476
GE,2016-10-03,28.65734210643
GE,2016-09-30,28.638005168437
GE,2016-09-29,28.550988947466
GE,2016-09-28,28.908722300346
GE,2016-09-27,28.889385362353
GE,2016-09-26,28.560657416463
GE,2016-09-23,28.89905383135
GE,2016-09-22,29.044080866301
GE,2016-09-21,28.860379955363
GE,2016-09-20,28.686347513421
GE,2016-09-19,28.454304257498
GE,2016-09-16,28.696015982417
GE,2016-09-15,28.763695265395
GE,2016-09-14,28.495055016085
GE,2016-09-13,28.638969435358
GE,2016-09-12,29.253004290924
GE,2016-09-09,28.888421095432
GE,2016-09-08,29.780690494925
GE,2016-09-07,29.799879084162
GE,2016-09-06,29.790284789543
GE,2016-09-02,30.02054786038
GE,2016-09-01,29.934199208817
GE,2016-08-31,29.972576387289
GE,2016-08-30,30.097302217326
GE,2016-08-29,30.087707922708
GE,2016-08-26,29.962982092671
GE,2016-08-25,29.943793503435
GE,2016-08-24,29.953387798053
GE,2016-08-23,29.962982092671
GE,2016-08-22,30.049330744235
GE,2016-08-19,29.982170681908
GE,2016-08-18,30.154867985035
GE,2016-08-17,30.02054786038
GE,2016-08-16,29.924604914198
GE,2016-08-15,29.972576387289
GE,2016-08-12,29.972576387289
GE,2016-08-11,30.02054786038
GE,2016-08-10,30.001359271144
GE,2016-08-09,30.030142154999
GE,2016-08-08,30.001359271144
GE,2016-08-05,30.010953565762
GE,2016-08-04,29.905416324962
GE,2016-08-03,29.867039146489
GE,2016-08-02,29.790284789543
GE,2016-08-01,29.886227735725
GE,2016-07-29,29.876633441107
GE,2016-07-28,29.982170681908
GE,2016-07-27,30.010953565762
GE,2016-07-26,30.193245163508
GE,2016-07-25,30.356348172018
GE,2016-07-22,30.759308545983
GE,2016-07-21,31.267806160748
GE,2016-07-20,31.450097758494
GE,2016-07-19,31.594012177767
GE,2016-07-18,31.574823588531
GE,2016-07-15,31.546040704676
GE,2016-07-14,31.306183339221
GE,2016-07-13,31.047137384529
GE,2016-07-12,30.951194438347
GE,2016-07-11,30.903222965256
GE,2016-07-08,30.893628670638
GE,2016-07-07,30.529045475146
GE,2016-07-06,30.4522911182
GE,2016-07-05,30.174056574272
GE,2016-07-01,30.212433752745
GE,2016-06-30,30.202839458126
GE,2016-06-29,29.310570058633
GE,2016-06-28,28.725318086922
GE,2016-06-27,28.130471820593
GE,2016-06-24,28.610186551503
GE,2016-06-23,29.924604914198
GE,2016-06-22,29.531238834852
GE,2016-06-21,29.684747548743
GE,2016-06-20,29.579210307943
GE,2016-06-17,29.358541531724
GE,2016-06-16,29.396918710197
GE,2016-06-15,29.130279991737
GE,2016-06-14,28.987437821133
GE,2016-06-13,28.406546327346
GE,2016-06-10,28.606525366191
GE,2016-06-09,28.796981593662
GE,2016-06-08,28.863641273277
GE,2016-06-07,28.701753479926
GE,2016-06-06,28.682707857179
